Participant ID, Condition, Ordering, Block Number, Trial Number, Trial Start Time, Start Mug Positon X, Start Mug Positon Y, Start Mug Positon Z, Pickup Hand Position X, Pickup Hand Position Y, Pickup Hand Position Z, Pickup Hand Rotation X, Pickup Hand Rotation Y, Pickup Hand Rotation Z, Pickup Time,  Drop Mug Positon X, Drop Mug Positon Y, Drop Mug Positon Z, Drop Hand Position X, Drop Hand Position Y, Drop Hand Position Z, Drop Hand Rotation X, Drop Hand Rotation Y, Drop Hand Rotation Z, Drop Time, Target Position X, Target Position Y, Target Position Z
53269,VRTactile_Condition2,BCAD,3,11,2023-06-29 1:47:37 PM,0.4173539,0.7830868,0.4325571,0.5136287,0.7954536,0.4155568,0.6475571,0.2720613,0.185052,2023-06-29 1:47:37 PM,0.413645,0.7831219,0.4376142,0.509362,0.78205,0.4108285,0.6323979,0.2182226,0.1713499,2023-06-29 1:47:39 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition2,BCAD,3,12,2023-06-29 1:47:39 PM,0.4137804,0.7830877,0.4376543,0.5170158,0.7932101,0.3908392,0.6005808,0.2506963,0.1803307,2023-06-29 1:47:39 PM,0.4161179,0.7833021,0.4294387,0.524734,0.8035633,0.3950655,0.5977845,0.2964079,0.2395526,2023-06-29 1:47:41 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition2,BCAD,3,13,2023-06-29 1:47:42 PM,0.4163597,0.7830877,0.4294401,0.5103392,0.8227924,0.387472,0.5985294,0.4258955,0.2782762,2023-06-29 1:47:42 PM,0.4503077,0.7837365,0.4443614,0.5196565,0.8263571,0.4032229,0.5724499,0.4171911,0.2314126,2023-06-29 1:47:46 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition2,BCAD,3,14,2023-06-29 1:47:48 PM,0.454773,0.7830808,0.4458808,0.5116068,0.8462565,0.3708355,0.6190628,0.3581679,0.2624285,2023-06-29 1:47:48 PM,0.4211393,0.783282,0.4273821,0.4822004,0.8609796,0.3575417,0.5859846,0.4501772,0.286167,2023-06-29 1:47:50 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition2,BCAD,3,15,2023-06-29 1:47:56 PM,0.420504,0.7830906,0.427665,0.48981,0.8190458,0.3812701,0.55604,0.4527296,0.2586623,2023-06-29 1:47:56 PM,0.4161478,0.7832347,0.4266382,0.4820144,0.8332497,0.3806138,0.5438049,0.4773828,0.2532097,2023-06-29 1:47:57 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition1,BCAD,1,1,2023-06-29 1:48:06 PM,-0.4621028,0.7832869,0.4349978,-0.4227339,0.8120898,0.4287848,0.3308698,0.7548429,0.4554617,2023-06-29 1:48:06 PM,0.428955,0.783246,0.4373052,0.4418465,0.8262229,0.3959157,0.5072626,0.4864366,0.2278228,2023-06-29 1:48:09 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition1,BCAD,1,2,2023-06-29 1:48:11 PM,0.4289875,0.7830878,0.4373173,0.378368,0.8274386,0.4582851,0.7695494,0.01647905,0.09342424,2023-06-29 1:48:11 PM,0.4349034,0.7847257,0.4709561,0.4379636,0.8327402,0.3944456,0.1455866,0.72793,0.611658,2023-06-29 1:48:13 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition1,BCAD,1,3,2023-06-29 1:48:14 PM,0.4357421,0.7828346,0.472459,0.4171778,0.7896183,0.3663898,0.6393005,0.1753424,0.005887458,2023-06-29 1:48:14 PM,0.4461631,0.7944891,0.4141027,0.525542,0.7853366,0.4072006,0.4370016,0.5871949,0.446147,2023-06-29 1:48:16 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition1,BCAD,1,4,2023-06-29 1:48:17 PM,0.4798502,0.7830352,0.390079,0.520966,0.8165222,0.3222915,0.520115,0.3986423,0.08611433,2023-06-29 1:48:17 PM,0.4243963,0.7830738,0.4479876,0.4710601,0.8486212,0.3959182,0.356468,0.5782911,0.06554198,2023-06-29 1:48:18 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition1,BCAD,1,5,2023-06-29 1:48:19 PM,0.424484,0.7830891,0.4475543,0.5138765,0.8077114,0.3752061,0.630294,0.3892539,0.253449,2023-06-29 1:48:19 PM,0.4184741,0.7832034,0.4238806,0.528886,0.8199909,0.4121774,0.4943728,0.5737699,0.3918023,2023-06-29 1:48:20 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition1,BCAD,2,6,2023-06-29 1:48:21 PM,0.4181889,0.7830867,0.4238793,0.4161008,0.8053939,0.3678738,0.7143132,0.2054323,0.05978151,2023-06-29 1:48:21 PM,0.2147177,0.9555018,0.5442749,0.291795,1.127464,0.5768266,0.5422168,0.5238055,0.1661638,2023-06-29 1:48:23 PM,0.4233,0.7492,0.4399
53269,VRTactile_Condition1,BCAD,2,7,2023-06-29 1:48:25 PM,0.2480813,0.7697135,0.5538731,0.2921869,0.8135373,0.4856572,0.627354,0.4621231,0.306121,2023-06-29 1:48:25 PM,0.7000015,0.7857716,-0.1062101,0.6487983,0.9021025,-0.1710707,0.5685403,0.2665502,-0.1708173,2023-06-29 1:48:27 PM,0.4233,0.7492,0.4399
