Participant ID, Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Block Number, Trial Number, Condition, Ordering
52,mug1,-0.4621036,0.7835679,0.434998,6.087377E-06,6.087377E-06,4.671341E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621036,0.7835679,0.434998,6.087377E-06,6.087377E-06,4.671341E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621052,0.7833437,0.4349995,7.958783E-06,7.958783E-06,6.765558E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621042,0.7832885,0.4350009,3.427995E-06,3.427995E-06,5.509112E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621035,0.7832866,0.4350004,3.265945E-06,3.265945E-06,4.61726E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621038,0.7832868,0.4350003,3.947441E-06,3.947441E-06,4.987054E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,4.056892E-06,4.056892E-06,5.081084E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621038,0.7832868,0.4350004,3.979588E-06,3.979588E-06,5.025692E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621038,0.7832868,0.4350004,3.872547E-06,3.872547E-06,5.025006E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832867,0.4350004,3.862544E-06,3.862544E-06,5.038478E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:46 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,handL,-0.1001615,1.426838,0.6237453,0,0,0,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
52,mug1,-0.4621039,0.7832868,0.4350004,3.825888E-06,3.825888E-06,5.042437E-05,2023-07-21 2:32:47 PM,False,1,0,VRTactile_Condition1,ABDC
