Participant ID, Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Block Number, Trial Number, Condition, Ordering
4444,mug1,-0.4650998,0.7872849,0.435,1.455191E-11,1.455191E-11,-1.421085E-14,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.0987255,1.42365,0.6473804,0,0,0,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4650998,0.7872849,0.435,1.455191E-11,1.455191E-11,-1.421085E-14,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.4965487,0.891089,0.2132228,0.3556657,0.3556657,0.2444709,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.003590845,0.6162886,0.3546537,-0.6962503,-0.6962503,0.3916604,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651008,0.7842284,0.4349974,5.963429E-07,5.963429E-07,1.030835E-05,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.4341782,0.9466007,0.2305546,0.4398214,0.4398214,0.1789176,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.005512841,0.6171119,0.3576413,-0.6971328,-0.6971328,0.389533,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651076,0.7833524,0.4349892,1.036649E-05,1.036649E-05,9.863488E-05,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.3305463,1.008031,0.2581628,0.5594108,0.5594108,0.1386019,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.007384185,0.6178151,0.361066,-0.6969458,-0.6969458,0.3897617,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.465108,0.7832952,0.4349893,1.177548E-05,1.177548E-05,0.0001034297,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.2889838,1.014472,0.2661943,0.6107856,0.6107856,0.1357955,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.008056454,0.6188739,0.3606512,-0.6970248,-0.6970248,0.389624,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349917,7.02846E-06,7.02846E-06,8.083391E-05,2023-06-28 4:51:13 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.2306433,1.02143,0.2795863,0.6506742,0.6506742,0.16018,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.008685745,0.6197461,0.3601623,-0.6980281,-0.6980281,0.3881513,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651059,0.7832901,0.4349918,6.634668E-06,6.634668E-06,7.695143E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.1888905,1.020886,0.2872199,0.6761341,0.6761341,0.1994343,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.008890852,0.6204503,0.3595874,-0.6989596,-0.6989596,0.3872009,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832904,0.4349914,7.609339E-06,7.609339E-06,8.099993E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.12823,1.022907,0.2950332,0.7268944,0.7268944,0.2129876,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.008410171,0.6207867,0.3570598,-0.6994339,-0.6994339,0.3867694,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651064,0.7832906,0.4349912,7.876529E-06,7.876529E-06,8.305981E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.08610616,1.017848,0.298048,0.7537498,0.7537498,0.2261814,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.007503495,0.6213105,0.3531689,-0.6996248,-0.6996248,0.3865637,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651064,0.7832906,0.4349912,7.83283E-06,7.83283E-06,8.27418E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,0.04516603,1.01067,0.2979034,0.7874555,0.7874555,0.2269545,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.006260678,0.621987,0.3492496,-0.6994841,-0.6994841,0.3864271,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651064,0.7832906,0.4349913,7.733004E-06,7.733004E-06,8.230887E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.01103714,1.003103,0.3002871,0.8150522,0.8150522,0.2212961,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.005662575,0.6227376,0.348333,-0.6988277,-0.6988277,0.3871041,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.645745E-06,7.645745E-06,8.210455E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.04392041,0.9935201,0.3013664,0.8246419,0.8246419,0.217027,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.005624995,0.6235682,0.3485296,-0.6974495,-0.6974495,0.3889674,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651063,0.7832905,0.4349913,7.735552E-06,7.735552E-06,8.199254E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.0758715,0.9834035,0.3026009,0.8327995,0.8327995,0.243116,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.005377013,0.6244812,0.3465045,-0.6961406,-0.6961406,0.3910267,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.1024894,0.9719363,0.3038017,0.8316883,0.8316883,0.3001007,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.004387155,0.6266035,0.3443045,-0.6944568,-0.6944568,0.3928508,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.1399136,0.9620568,0.3074197,0.8349525,0.8349525,0.2922991,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.003212884,0.6271453,0.3446672,-0.6944189,-0.6944189,0.392622,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.1593172,0.9549299,0.312955,0.8393535,0.8393535,0.2511436,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,0.00122929,0.6273159,0.3455428,-0.6919171,-0.6919171,0.3953196,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.1936603,0.9423281,0.3195333,0.8406035,0.8406035,0.2929099,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.0001641177,0.6276013,0.3448367,-0.6911876,-0.6911876,0.3971506,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.2070369,0.9380599,0.3280923,0.8175458,0.8175458,0.3338926,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.001992576,0.6277605,0.3433482,-0.6919007,-0.6919007,0.3966694,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.232382,0.9328209,0.3370997,0.8193135,0.8193135,0.3129136,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.00396331,0.6288871,0.3431471,-0.6911101,-0.6911101,0.3981772,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.2446772,0.9292991,0.3441977,0.8170166,0.8170166,0.3188327,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.00792817,0.6304877,0.3432512,-0.6867736,-0.6867736,0.4052051,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.2642919,0.9228972,0.3544342,0.7944328,0.7944328,0.3474423,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.0099677,0.6314948,0.3443613,-0.6872319,-0.6872319,0.4043618,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.27547,0.9199464,0.3590868,0.7926214,0.7926214,0.3596092,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.01588171,0.632118,0.3460397,-0.6880596,-0.6880596,0.4015392,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.2953762,0.9168088,0.3646426,0.8066428,0.8066428,0.3319853,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.02046575,0.6313041,0.3469632,-0.6911714,-0.6911714,0.39698,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.3067024,0.9143421,0.3674222,0.8073966,0.8073966,0.3375695,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.02658297,0.6296414,0.3486764,-0.6946745,-0.6946745,0.3895751,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.3259839,0.9101406,0.3732445,0.8182326,0.8182326,0.3310685,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.03292768,0.6289771,0.3498801,-0.6944543,-0.6944543,0.3879904,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.3372005,0.9061953,0.3781884,0.8172082,0.8172082,0.3239063,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.03820342,0.6291544,0.3521248,-0.6932709,-0.6932709,0.390947,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.3457862,0.8996363,0.3824538,0.8025455,0.8025455,0.3510483,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.04381753,0.630915,0.3547764,-0.6942522,-0.6942522,0.3910823,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.3619703,0.8931004,0.3862716,0.8120154,0.8120154,0.3448142,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.04944568,0.6305712,0.356655,-0.7021855,-0.7021855,0.3797118,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.3754408,0.8869841,0.3904335,0.8200653,0.8200653,0.3275918,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.05407402,0.6304297,0.358408,-0.7010166,-0.7010166,0.3815922,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handR,-0.3813019,0.8816446,0.3943042,0.82051,0.82051,0.3225852,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
4444,handL,-0.05817663,0.6311154,0.3607924,-0.7015749,-0.7015749,0.3841877,2023-06-28 4:51:14 PM,False,1,0,VRTactile_Condition2,BCAD
