Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Times Picked Up, VRTactile_Condition4,DACB
mug2,-0.2870735,0.8441777,0.5913638,-0.9987163,-0.9987163,0.02102357,2023-06-21 4:56:16 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:16 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:16 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:16 PM
mug2,-0.2870733,0.8441776,0.5913643,-0.9987162,-0.9987162,0.02102792,2023-06-21 4:56:16 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:16 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:16 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:16 PM
mug2,-0.2870735,0.8441777,0.5913638,-0.9987163,-0.9987163,0.02102357,2023-06-21 4:56:16 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:16 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:16 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:16 PM
mug2,-0.2870734,0.8441777,0.591364,-0.9987162,-0.9987162,0.02102649,2023-06-21 4:56:16 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:16 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:16 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:16 PM
mug2,-0.2870735,0.8441777,0.5913637,-0.9987162,-0.9987162,0.02102491,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870733,0.8441775,0.5913643,-0.9987164,-0.9987164,0.02102664,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870731,0.8441775,0.5913641,-0.9987163,-0.9987163,0.02102479,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.287074,0.844178,0.5913637,-0.9987162,-0.9987162,0.02102411,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.287074,0.844178,0.5913637,-0.9987162,-0.9987162,0.02102411,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.287074,0.844178,0.5913637,-0.9987162,-0.9987162,0.02102411,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870734,0.8441777,0.591364,-0.9987164,-0.9987164,0.02102527,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870735,0.8441777,0.591364,-0.9987164,-0.9987164,0.02102411,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870744,0.8441783,0.5913638,-0.9987161,-0.9987161,0.02102682,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870744,0.8441782,0.591364,-0.9987164,-0.9987164,0.02102542,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870744,0.8441782,0.5913637,-0.9987162,-0.9987162,0.021025,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870732,0.8441775,0.5913638,-0.9987164,-0.9987164,0.02102306,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870738,0.8441778,0.5913641,-0.9987162,-0.9987162,0.02102605,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870734,0.8441777,0.591364,-0.9987162,-0.9987162,0.02102649,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870738,0.8441778,0.5913641,-0.9987162,-0.9987162,0.02102605,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870734,0.8441777,0.591364,-0.9987162,-0.9987162,0.02102649,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870734,0.8441777,0.591364,-0.9987164,-0.9987164,0.02102527,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870735,0.8441777,0.5913638,-0.9987163,-0.9987163,0.02102357,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870738,0.8441778,0.5913641,-0.9987162,-0.9987162,0.02102605,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870735,0.8441777,0.5913638,-0.9987163,-0.9987163,0.02102357,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870731,0.8441775,0.5913641,-0.9987163,-0.9987163,0.02102479,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.2870738,0.8441778,0.5913641,-0.9987161,-0.9987161,0.02102751,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:17 PM
mug2,-0.287074,0.844178,0.5913637,-0.9987162,-0.9987162,0.02102411,2023-06-21 4:56:17 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:17 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:17 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:18 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:18 PM
mug2,-0.2870739,0.8441778,0.591364,-0.9987164,-0.9987164,0.02102458,2023-06-21 4:56:18 PM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-21 4:56:18 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 4:56:19 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 4:56:19 PM
