Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Times Picked Up, VRTactile_Condition4,DACB
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.04,1.452,0.656,0.7306831,0.7306831,0.5926843,2023-06-22 10:14:07 AM
mug1,-0.4641051,0.7833931,0.4349914,8.961402E-06,8.961402E-06,6.515379E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641053,0.7833108,0.4349909,1.074868E-05,1.074868E-05,6.867212E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641039,0.7832896,0.4349933,6.186705E-06,6.186705E-06,5.038992E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641035,0.7832885,0.434994,5.176027E-06,5.176027E-06,4.494185E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641037,0.7832888,0.4349934,6.322136E-06,6.322136E-06,4.874446E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349933,6.263476E-06,6.263476E-06,4.948524E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.335023E-06,6.335023E-06,4.874002E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641037,0.7832887,0.4349934,6.197871E-06,6.197871E-06,4.865753E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641037,0.7832887,0.4349934,6.194668E-06,6.194668E-06,4.883271E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:07 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:07 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:07 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:07 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:08 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:08 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:08 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:08 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:08 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:08 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:08 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:08 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:08 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:08 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:08 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:08 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:08 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:08 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:08 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:08 AM
mug1,-0.4641038,0.7832887,0.4349934,6.264992E-06,6.264992E-06,4.874576E-05,2023-06-22 10:14:08 AM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-22 10:14:08 AM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-22 10:14:08 AM
mug2,0.0001021028,-0.03236043,-0.1160259,-0.5149568,-0.5149568,-0.1926095,2023-06-22 10:14:08 AM
