Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Times Picked Up, VRTactile_Condition4,DACB
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:51 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:51 PM
mug2,0.04,1.452,0.656,0.7306831,0.7306831,0.5926843,2023-06-21 5:00:51 PM
mug1,-0.4641001,0.7875631,0.435,0,0,0,2023-06-21 5:00:51 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:51 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:51 PM
mug2,-0.2636057,0.7970047,0.7452809,-0.9929231,-0.9929231,-0.02045619,2023-06-21 5:00:51 PM
mug1,-0.4641018,0.7844674,0.434997,1.010769E-06,1.010769E-06,2.304654E-05,2023-06-21 5:00:51 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:51 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:51 PM
mug2,-0.2636076,0.7970058,0.745281,-0.9929243,-0.9929243,-0.02045172,2023-06-21 5:00:51 PM
mug1,-0.4641055,0.7833281,0.4349906,1.1115E-05,1.1115E-05,7.067913E-05,2023-06-21 5:00:52 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:52 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:52 PM
mug2,-0.2636074,0.7970057,0.7452813,-0.9929237,-0.9929237,-0.02045172,2023-06-21 5:00:52 PM
mug1,-0.4641042,0.7832906,0.4349928,7.087684E-06,7.087684E-06,5.439333E-05,2023-06-21 5:00:52 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:52 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:52 PM
mug2,-0.2636072,0.7970056,0.7452808,-0.9929239,-0.9929239,-0.02045515,2023-06-21 5:00:52 PM
mug1,-0.4641035,0.7832884,0.4349941,4.976136E-06,4.976136E-06,4.447087E-05,2023-06-21 5:00:52 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:52 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:52 PM
mug2,-0.2636075,0.7970058,0.7452812,-0.9929234,-0.9929234,-0.02045339,2023-06-21 5:00:52 PM
mug1,-0.4641036,0.7832886,0.4349937,5.736811E-06,5.736811E-06,4.679943E-05,2023-06-21 5:00:52 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:52 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:52 PM
mug2,-0.2636069,0.7970054,0.7452806,-0.9929235,-0.9929235,-0.02045766,2023-06-21 5:00:52 PM
mug1,-0.4641039,0.7832887,0.4349933,6.438222E-06,6.438222E-06,4.934898E-05,2023-06-21 5:00:52 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:52 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:52 PM
mug2,-0.2636068,0.7970054,0.7452806,-0.992924,-0.992924,-0.02045506,2023-06-21 5:00:52 PM
mug1,-0.4641038,0.7832888,0.4349933,6.20857E-06,6.20857E-06,4.903045E-05,2023-06-21 5:00:52 PM,False,0
handTR,0.0987255,-0.02064967,0.0006196165,0,0,0,2023-06-21 5:00:52 PM
handTL,-0.0987255,0.02064967,-0.0006196165,0,0,0,2023-06-21 5:00:52 PM
mug2,-0.2636068,0.7970054,0.7452812,-0.9929234,-0.9929234,-0.02045217,2023-06-21 5:00:52 PM
