Participant ID, Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Block Number, Trial Number, Condition, Ordering
333,mug1,-0.4651009,0.7840349,0.4349971,6.75323E-07,6.75323E-07,1.179998E-05,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.0987255,1.42365,0.6473804,0,0,0,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651009,0.7840349,0.4349971,6.75323E-07,6.75323E-07,1.179998E-05,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.5288638,0.7977195,0.215781,0.4128241,0.4128241,0.2263648,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.2618719,0.8193635,0.9549577,-0.2908601,-0.2908601,-0.7376943,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651056,0.7834398,0.4349913,3.765002E-06,3.765002E-06,7.298343E-05,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.496483,0.8602937,0.2314048,0.4587949,0.4587949,0.1277051,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.261872,0.819364,0.9549571,-0.2908687,-0.2908687,-0.7376934,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651085,0.7832985,0.4349886,1.340222E-05,1.340222E-05,0.0001107457,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.428502,0.9209388,0.2512102,0.4925603,0.4925603,0.06316535,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.2618723,0.8193648,0.9549567,-0.2908752,-0.2908752,-0.737694,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651063,0.7832907,0.4349915,7.418676E-06,7.418676E-06,8.283194E-05,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.3983604,0.9216826,0.2581996,0.5047201,0.5047201,0.1531461,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.2618721,0.8193642,0.9549571,-0.2908674,-0.2908674,-0.7376968,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651059,0.78329,0.4349919,6.539738E-06,6.539738E-06,7.660715E-05,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.3580094,0.9227784,0.2708732,0.5428717,0.5428717,0.1926852,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.261872,0.8193641,0.954957,-0.2908694,-0.2908694,-0.7376949,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651063,0.7832905,0.4349913,7.710576E-06,7.710576E-06,8.166917E-05,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.316664,0.9206731,0.2838266,0.5791397,0.5791397,0.1815354,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.261872,0.8193641,0.9549572,-0.2908664,-0.2908664,-0.7376952,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651064,0.7832906,0.4349912,7.858085E-06,7.858085E-06,8.308313E-05,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handR,0.2857898,0.9146338,0.2939348,0.5869602,0.5869602,0.2180034,2023-06-28 4:34:45 PM,False,1,0,VRTactile_Condition2,BCAD
333,handL,-0.2618719,0.819364,0.9549572,-0.2908684,-0.2908684,-0.7376921,2023-06-28 4:34:46 PM,False,1,0,VRTactile_Condition2,BCAD
333,mug1,-0.4651064,0.7832906,0.4349912,7.805054E-06,7.805054E-06,8.240517E-05,2023-06-28 4:34:46 PM,False,1,0,VRTactile_Condition2,BCAD
