Participant ID, Condition, Ordering, Block Number, Trial Number, Trial Start Time, Start Mug Positon X, Start Mug Positon Y, Start Mug Positon Z, Pickup Hand Position X, Pickup Hand Position Y, Pickup Hand Position Z, Pickup Hand Rotation X, Pickup Hand Rotation Y, Pickup Hand Rotation Z, Pickup Time,  Drop Mug Positon X, Drop Mug Positon Y, Drop Mug Positon Z, Drop Hand Position X, Drop Hand Position Y, Drop Hand Position Z, Drop Hand Rotation X, Drop Hand Rotation Y, Drop Hand Rotation Z, Drop Time, Target Position X, Target Position Y, Target Position Z
52,VRTactile_Condition1,ABDC,3,11,2023-07-21 2:33:11 PM,-0.1824103,0.769718,0.4064512,-0.1456623,0.8451895,0.3659053,0.2781941,0.836822,0.2272957,2023-07-21 2:33:11 PM,0.3779919,0.7953527,0.4049179,0.3513132,0.9012303,0.348909,0.3941683,0.458896,-0.07224628,2023-07-21 2:33:12 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition1,ABDC,3,12,2023-07-21 2:33:12 PM,0.3855878,0.7828384,0.4155242,0.3525572,0.849867,0.3553723,0.3915456,0.4602022,0.01789373,2023-07-21 2:33:12 PM,0.0603893,0.7697404,0.4250211,0.08024589,0.8807896,0.3528101,0.4272174,0.692223,0.1976786,2023-07-21 2:33:13 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition1,ABDC,3,13,2023-07-21 2:33:13 PM,0.06011531,0.7697244,0.4251535,0.08291259,0.8265031,0.3776651,0.3646495,0.6623445,0.1897047,2023-07-21 2:33:13 PM,0.3763728,0.802161,0.415271,0.3696421,0.8717741,0.3616862,0.4033103,0.419547,-0.02793902,2023-07-21 2:33:14 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition1,ABDC,3,14,2023-07-21 2:33:14 PM,0.3839904,0.7828273,0.4178709,0.3607005,0.851008,0.3596986,0.4154013,0.4361112,-0.01582262,2023-07-21 2:33:14 PM,0.08888941,0.7845776,0.4157144,0.1135016,0.8987089,0.3352945,0.5368679,0.7464304,0.002087295,2023-07-21 2:33:15 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition1,ABDC,3,15,2023-07-21 2:33:16 PM,0.07937048,0.7697184,0.4376724,0.1116255,0.8295986,0.3710001,0.4578259,0.6946018,0.1004221,2023-07-21 2:33:16 PM,0.3853094,0.7980158,0.4154289,0.3781102,0.8980494,0.3293005,0.653829,0.2980368,-0.07286528,2023-07-21 2:33:16 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,1,1,2023-07-21 2:33:24 PM,-0.4651033,0.7832885,0.4349926,-0.3887965,0.8571739,0.4114459,0.2475793,0.7474169,0.5033571,2023-07-21 2:33:24 PM,0.4048356,0.7834235,0.4324456,0.3920772,0.884388,0.3365357,0.5352718,0.4000994,0.1877673,2023-07-21 2:33:26 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,1,2,2023-07-21 2:33:27 PM,0.4049922,0.783099,0.431612,0.3936112,0.8585439,0.3523532,0.5307819,0.3925906,0.2201735,2023-07-21 2:33:27 PM,0.09178367,0.7704617,0.4026235,0.1362574,0.8758254,0.3308269,0.4699231,0.5996935,0.4040166,2023-07-21 2:33:27 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,1,3,2023-07-21 2:33:28 PM,0.0919534,0.769714,0.4026727,0.1282882,0.8356134,0.3503846,0.4381544,0.5931635,0.3747791,2023-07-21 2:33:28 PM,0.4030429,0.7831665,0.427887,0.3909459,0.8817304,0.3546572,0.5373909,0.3789219,0.1249589,2023-07-21 2:33:28 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,1,4,2023-07-21 2:33:28 PM,0.4029399,0.7830898,0.4277148,0.3801861,0.8530738,0.3584693,0.5638407,0.3729903,0.1976672,2023-07-21 2:33:28 PM,0.07794638,0.7699822,0.4142523,0.1133167,0.8522829,0.3440209,0.4861682,0.5861041,0.4136302,2023-07-21 2:33:29 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,1,5,2023-07-21 2:33:29 PM,0.07813345,0.7697104,0.4142123,0.1213842,0.8341085,0.3591081,0.5060987,0.5562623,0.3943461,2023-07-21 2:33:29 PM,0.4222838,0.7836649,0.4264406,0.4031419,0.8765692,0.3516993,0.6154671,0.3453659,0.1214274,2023-07-21 2:33:30 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,2,6,2023-07-21 2:33:30 PM,0.4213656,0.7830863,0.4261881,0.3931533,0.8601956,0.3526141,0.6247721,0.3612622,0.1679336,2023-07-21 2:33:30 PM,0.07077391,0.7696862,0.3903228,0.1004214,0.8471359,0.3277083,0.4876947,0.5816643,0.4079131,2023-07-21 2:33:31 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,2,7,2023-07-21 2:33:31 PM,0.07079343,0.7697131,0.390463,0.1196989,0.8500042,0.3430971,0.5167196,0.5760369,0.3796243,2023-07-21 2:33:31 PM,0.403073,0.7846927,0.4263617,0.4085,0.8814868,0.3561953,0.6146045,0.3547917,0.1632396,2023-07-21 2:33:32 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,2,8,2023-07-21 2:33:32 PM,0.4032754,0.7831098,0.425456,0.3931869,0.8605281,0.3556562,0.6267132,0.3613437,0.1976501,2023-07-21 2:33:32 PM,0.05074902,0.7702429,0.3890391,0.08858684,0.8555601,0.3339556,0.5021589,0.5839939,0.4227189,2023-07-21 2:33:33 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,2,9,2023-07-21 2:33:33 PM,0.05048469,0.7697105,0.389409,0.1111458,0.8639763,0.3573908,0.5579039,0.5428817,0.3903394,2023-07-21 2:33:33 PM,0.4039159,0.783379,0.4312895,0.4126306,0.8842162,0.359738,0.6586193,0.305708,0.09239078,2023-07-21 2:33:34 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,2,10,2023-07-21 2:33:34 PM,0.4038165,0.7830934,0.4312521,0.3950137,0.8678876,0.3625194,0.6537871,0.3337981,0.1242066,2023-07-21 2:33:34 PM,0.04986368,0.7699266,0.3939433,0.09286147,0.8566864,0.3411168,0.535493,0.5700803,0.405134,2023-07-21 2:33:35 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,3,11,2023-07-21 2:33:35 PM,0.04999538,0.769715,0.3938435,0.1091112,0.8542112,0.3541595,0.5648154,0.5466352,0.3671639,2023-07-21 2:33:35 PM,0.4012958,0.7831911,0.4257297,0.4171532,0.8782037,0.3565453,0.6571402,0.317405,0.1242176,2023-07-21 2:33:36 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,3,12,2023-07-21 2:33:37 PM,0.4016063,0.7831106,0.4259694,0.3977838,0.8709465,0.3624555,0.6632037,0.3339729,0.1308139,2023-07-21 2:33:37 PM,0.02945808,0.7697546,0.3801839,0.06673593,0.8528229,0.3366631,0.5112336,0.5922718,0.4160017,2023-07-21 2:33:37 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,3,13,2023-07-21 2:33:38 PM,0.02944548,0.7697142,0.3800912,0.0729687,0.8379312,0.3387842,0.5366695,0.5832849,0.4061441,2023-07-21 2:33:38 PM,0.3977563,0.7870179,0.4284955,0.398986,0.8887718,0.3590299,0.6739078,0.3305841,0.139708,2023-07-21 2:33:38 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,3,14,2023-07-21 2:33:39 PM,0.3964385,0.7831136,0.4278532,0.3943044,0.8637472,0.3562219,0.6615156,0.3526464,0.1434606,2023-07-21 2:33:39 PM,0.0002285391,0.7698809,0.3742696,0.05366492,0.8432407,0.332174,0.5193235,0.5732814,0.4338531,2023-07-21 2:33:39 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition2,ABDC,3,15,2023-07-21 2:33:40 PM,0.0005097985,0.7697109,0.3744045,0.06812618,0.8372739,0.3424607,0.5633605,0.5360823,0.4250513,2023-07-21 2:33:40 PM,0.4120679,0.7832033,0.4244774,0.4223875,0.870139,0.3524646,0.6754159,0.2951184,0.1230038,2023-07-21 2:33:40 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition3,ABDC,1,1,2023-07-21 2:33:48 PM,-0.4640071,0.7832916,0.4349813,-0.4026436,0.8805182,0.3934501,0.1858524,0.9525489,-0.1018037,2023-07-21 2:33:48 PM,0.4311993,0.7834634,0.4460832,0.404347,0.8949975,0.3595946,0.1086748,0.6237741,-0.2411916,2023-07-21 2:33:50 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition3,ABDC,1,2,2023-07-21 2:33:51 PM,0.4303221,0.7830898,0.4453589,0.4209593,0.8619205,0.3661785,0.1411427,0.5009717,-0.1834078,2023-07-21 2:33:51 PM,0.06024905,0.7704102,0.3597723,0.1444252,0.9126664,0.3455294,0.2472942,0.9243883,-0.1519014,2023-07-21 2:33:52 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition3,ABDC,1,3,2023-07-21 2:33:53 PM,0.06044142,0.7697079,0.3612671,0.06945881,0.8066136,0.3099656,0.5734583,0.4261434,0.178178,2023-07-21 2:33:53 PM,0.429314,0.7909025,0.4397811,0.4707209,0.8644304,0.415367,0.4268455,0.6073852,0.3967061,2023-07-21 2:33:54 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition3,ABDC,1,4,2023-07-21 2:33:55 PM,0.4300044,0.783089,0.4371505,0.3952643,0.8151437,0.3370846,0.5097633,0.2106031,-0.06167049,2023-07-21 2:33:55 PM,-0.01453887,0.770122,0.3900384,0.07094951,0.8655974,0.3275868,0.4472266,0.7577397,0.1785558,2023-07-21 2:33:57 PM,0.4233,0.7492,0.4399
52,VRTactile_Condition3,ABDC,1,5,2023-07-21 2:33:58 PM,-0.01460868,0.7697146,0.3900635,0.07249476,0.8028377,0.3377836,0.3453092,0.6421308,0.2055291,2023-07-21 2:33:58 PM,0.4258659,0.7831708,0.4409738,0.4572306,0.847716,0.3392435,0.4156644,0.3735706,0.04588482,2023-07-21 2:34:00 PM,0.4233,0.7492,0.4399
