Participant ID, Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Block Number, Trial Number, Condition, Ordering
53269,mug1,-0.4651084,0.7833078,0.4349885,1.311567E-05,1.311567E-05,0.0001095186,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.1001615,-0.0238383,0.02425471,0,0,0,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,-0.0987255,1.42365,0.6473804,0,0,0,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651084,0.7833078,0.4349885,1.311567E-05,1.311567E-05,0.0001095186,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5747018,0.7730782,0.2022676,0.5372615,0.5372615,0.05362575,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3003085,0.7052211,0.1361985,-0.5088708,-0.5088708,0.4007527,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651079,0.7832949,0.4349895,1.165783E-05,1.165783E-05,0.0001029006,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5696587,0.7942382,0.198128,0.5401844,0.5401844,0.01468289,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.2991731,0.706916,0.134893,-0.5054638,-0.5054638,0.4019981,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651064,0.7832908,0.4349914,7.543034E-06,7.543034E-06,8.346869E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5623135,0.8146502,0.1940287,0.533166,0.533166,-0.04471537,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.2993602,0.7080571,0.1340935,-0.5044109,-0.5044109,0.4041307,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651059,0.7832901,0.434992,6.238562E-06,6.238562E-06,7.619002E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5569316,0.8232204,0.1925178,0.5294569,0.5294569,-0.06803741,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3002436,0.7097346,0.1330471,-0.5036803,-0.5036803,0.4070841,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.465106,0.7832903,0.4349917,7.009582E-06,7.009582E-06,7.831109E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5500686,0.8352119,0.1914326,0.5201052,0.5201052,-0.1174676,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3011681,0.7109812,0.1319614,-0.503131,-0.503131,0.4075284,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651064,0.7832905,0.4349912,7.817194E-06,7.817194E-06,8.252374E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5442037,0.8428039,0.1909939,0.5059453,0.5059453,-0.1371273,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3015239,0.7121671,0.1309454,-0.5022166,-0.5022166,0.4089025,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651064,0.7832906,0.4349912,7.873875E-06,7.873875E-06,8.314498E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5310881,0.8544647,0.1859151,0.516957,0.516957,-0.1612043,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.302399,0.7128208,0.1302887,-0.5026007,-0.5026007,0.4106576,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651064,0.7832906,0.4349912,7.841785E-06,7.841785E-06,8.269031E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.5208557,0.8580441,0.1820122,0.5233269,0.5233269,-0.1484199,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3030604,0.7136943,0.1295463,-0.501929,-0.501929,0.4117573,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651064,0.7832905,0.4349912,7.714844E-06,7.714844E-06,8.22846E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.513644,0.8545207,0.1799734,0.5392944,0.5392944,-0.1172499,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3033063,0.7150395,0.1285847,-0.5012191,-0.5012191,0.4133519,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.645963E-06,7.645963E-06,8.210521E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.499407,0.8530955,0.1795735,0.5723784,0.5723784,-0.1163344,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3037191,0.7163865,0.1276299,-0.4999363,-0.4999363,0.415355,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651063,0.7832905,0.4349913,7.726041E-06,7.726041E-06,8.199255E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.4878886,0.8489342,0.1772464,0.5786876,0.5786876,-0.0875317,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3045909,0.718118,0.1266087,-0.4983072,-0.4983072,0.4178434,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.4779219,0.8435808,0.1754974,0.5743148,0.5743148,-0.04730564,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3070317,0.7197713,0.1260126,-0.4981128,-0.4981128,0.4186939,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.4672759,0.8362178,0.1735987,0.5702905,0.5702905,-0.007951949,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.308345,0.7209209,0.1253085,-0.497921,-0.497921,0.4188399,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.4563325,0.8247307,0.1731751,0.5766311,0.5766311,0.04488237,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3083798,0.7219181,0.1240993,-0.4974485,-0.4974485,0.4194436,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.4401702,0.80971,0.1737298,0.5674068,0.5674068,0.1204306,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3084976,0.7225795,0.123156,-0.4964387,-0.4964387,0.4209238,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.4284677,0.7979698,0.1740822,0.5608392,0.5608392,0.1613014,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.308946,0.7238402,0.1220635,-0.4946798,-0.4946798,0.4235977,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handR,0.4156999,0.786742,0.1747205,0.5669978,0.5669978,0.1795063,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,handL,0.3092853,0.7251797,0.1209292,-0.4928266,-0.4928266,0.4254059,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
53269,mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-29 1:46:36 PM,False,1,0,VRTactile_Condition2,BCAD
