Participant ID, Condition, Ordering, Block Number, Trial Number, Trial Start Time, Start Mug Positon X, Start Mug Positon Y, Start Mug Positon Z, Pickup Hand Position X, Pickup Hand Position Y, Pickup Hand Position Z, Pickup Hand Rotation X, Pickup Hand Rotation Y, Pickup Hand Rotation Z, Pickup Time,  Drop Mug Positon X, Drop Mug Positon Y, Drop Mug Positon Z, Drop Hand Position X, Drop Hand Position Y, Drop Hand Position Z, Drop Hand Rotation X, Drop Hand Rotation Y, Drop Hand Rotation Z, Drop Time, Target Position
4321,VRTactile_Condition2,BCAD,1,0,0001-01-01 12:00:00 AM,0,0,0,0,0,0,0,0,0,0001-01-01 12:00:00 AM,0,0,0,0,0,0,0,0,0,0001-01-01 12:00:00 AM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,1,1,2023-06-28 12:58:18 PM,-0.4651052,0.7832901,0.4349914,-0.3958734,0.8393947,0.4187238,0.3697627,0.6255202,0.5709297,2023-06-28 12:58:18 PM,0.4075565,0.7894502,0.434304,0.4214498,0.8815703,0.3540651,0.653258,0.312906,0.2182237,2023-06-28 12:58:23 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,1,2,2023-06-28 12:58:24 PM,0.4070362,0.7831032,0.4368995,0.4135314,0.8453885,0.3843928,0.6774518,0.2918579,0.2805046,2023-06-28 12:58:24 PM,0.08426288,0.769933,0.4623325,0.1012462,0.8569955,0.4115081,0.5566544,0.4921036,0.3933811,2023-06-28 12:58:24 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,1,3,2023-06-28 12:58:25 PM,0.08420515,0.7697109,0.4622743,0.1484274,0.8605567,0.4330862,0.6071652,0.4447671,0.4099989,2023-06-28 12:58:25 PM,0.4567723,0.7884816,0.4155449,0.4666071,0.9018902,0.3444,0.7044925,0.2923348,0.2031322,2023-06-28 12:58:25 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,1,4,2023-06-28 12:58:26 PM,0.4561031,0.7830877,0.4192552,0.4476071,0.8641745,0.371904,0.6834499,0.2840191,0.2570108,2023-06-28 12:58:26 PM,0.134643,0.7707134,0.4899924,0.1306618,0.8825905,0.4311832,0.591517,0.4959073,0.4012413,2023-06-28 12:58:26 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,1,5,2023-06-28 12:58:27 PM,0.1341843,0.7697052,0.487342,0.1553945,0.8297646,0.4376093,0.480823,0.5215008,0.3197955,2023-06-28 12:58:27 PM,0.4101321,0.7831032,0.4377878,0.4115446,0.8484413,0.378399,0.5563261,0.3259106,0.2006966,2023-06-28 12:58:27 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,2,6,2023-06-28 12:58:28 PM,0.4101424,0.7830851,0.4378001,0.4064488,0.8339151,0.3831096,0.5594801,0.3338233,0.2145523,2023-06-28 12:58:28 PM,0.01463608,0.7701268,0.4808348,0.0282572,0.8358402,0.425454,0.4419845,0.5958914,0.3598222,2023-06-28 12:58:28 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,2,7,2023-06-28 12:58:28 PM,0.01460408,0.7697161,0.4804444,0.04941367,0.8300938,0.4331221,0.4795807,0.5679743,0.34394,2023-06-28 12:58:28 PM,0.4183038,0.7832909,0.4376886,0.4159127,0.8615485,0.378465,0.5499777,0.3476995,0.1658592,2023-06-28 12:58:29 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,2,8,2023-06-28 12:58:30 PM,0.4180796,0.7830868,0.4375151,0.4195409,0.8429998,0.3759713,0.5679408,0.3262529,0.1697036,2023-06-28 12:58:30 PM,0.06697989,0.7693586,0.4857605,0.1031443,0.8666258,0.4300185,0.5332557,0.5295201,0.325842,2023-06-28 12:58:30 PM,0.4233,0.7492,0.4399
4321,VRTactile_Condition2,BCAD,2,9,2023-06-28 12:58:31 PM,0.0668036,0.7697136,0.4860059,0.1111742,0.8148588,0.4364945,0.481623,0.5543121,0.2975383,2023-06-28 12:58:31 PM,0.4234906,0.7831684,0.4352309,0.4266149,0.8422968,0.3725728,0.5300497,0.337481,0.1294688,2023-06-28 12:58:32 PM,0.4233,0.7492,0.4399
