Object Name, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, TimeStamp, Currently Being Held, Block Number, Trial Number, VRTactile_Condition2,BCAD
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.3666878,0.8693693,0.4020663,0.7365602,0.7365602,0.4908207,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.3729482,0.860707,0.4044343,0.7403735,0.7403735,0.470329,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.3851552,0.8499659,0.4067291,0.7399977,0.7399977,0.4732434,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.3904068,0.8447098,0.4064011,0.7337716,0.7337716,0.4841183,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.3932925,0.8419762,0.4071028,0.7200027,0.7200027,0.4947353,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.4012793,0.8384904,0.4070002,0.7190285,0.7190285,0.4936696,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.4039285,0.8379821,0.407177,0.7253127,0.7253127,0.4812152,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.4054729,0.8361988,0.4064795,0.734718,0.734718,0.4564782,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.4060551,0.8340316,0.4102849,0.7248535,0.7248535,0.4486709,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651062,0.7832906,0.4349913,7.609588E-06,7.609588E-06,8.211173E-05,2023-06-22 4:36:34 PM,False,0,0
handR,-0.4070172,0.8336167,0.4121949,0.7303314,0.7303314,0.4455331,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4651045,0.7832892,0.434992,1.462006E-05,1.462006E-05,5.302046E-05,2023-06-22 4:36:34 PM,True,0,1
handR,-0.4076751,0.8336077,0.4123862,0.7294401,0.7294401,0.45573,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4652719,0.7842827,0.4367192,0.004266541,0.004266541,-0.01142273,2023-06-22 4:36:34 PM,True,0,1
handR,-0.4050288,0.8376155,0.4129968,0.7227418,0.7227418,0.4609339,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4641968,0.7850381,0.4373982,-0.004091276,-0.004091276,-0.005858515,2023-06-22 4:36:34 PM,True,0,1
handR,-0.4012429,0.8435732,0.4132738,0.7268428,0.7268428,0.4614064,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4576156,0.8025305,0.4400539,0.003767613,0.003767613,-0.04931666,2023-06-22 4:36:34 PM,True,0,1
handR,-0.3941503,0.8511182,0.4145016,0.7196667,0.7196667,0.4636121,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4481028,0.8068958,0.4411584,0.01006837,0.01006837,-0.08581617,2023-06-22 4:36:34 PM,True,0,1
handR,-0.3819534,0.8602349,0.4168601,0.6956589,0.6956589,0.4917354,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4340776,0.8275309,0.4425955,0.02276875,0.02276875,-0.1411448,2023-06-22 4:36:34 PM,True,0,1
handR,-0.3650304,0.8733752,0.418568,0.6621147,0.6621147,0.5222667,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4223475,0.8240486,0.4413218,0.01872856,0.01872856,-0.1675473,2023-06-22 4:36:34 PM,True,0,1
handR,-0.3509305,0.8858871,0.4171545,0.6535885,0.6535885,0.5312927,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.4035299,0.8532383,0.4413362,0.01670126,0.01670126,-0.1958749,2023-06-22 4:36:34 PM,True,0,1
handR,-0.3314885,0.9045014,0.4144281,0.6624743,0.6624743,0.5102467,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.3839749,0.8657779,0.4367184,0.002263332,0.002263332,-0.2145548,2023-06-22 4:36:34 PM,True,0,1
handR,-0.310815,0.9190747,0.4099146,0.672383,0.672383,0.4996119,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:34 PM
mug1,-0.3543556,0.8812742,0.433235,0.0006891332,0.0006891332,-0.2349119,2023-06-22 4:36:34 PM,True,0,1
handR,-0.2806539,0.9356796,0.4059145,0.6699132,0.6699132,0.4954476,2023-06-22 4:36:34 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.3174331,0.8970622,0.4321257,0.01422664,0.01422664,-0.2494901,2023-06-22 4:36:35 PM,True,0,1
handR,-0.2444882,0.9519718,0.401562,0.6676307,0.6676307,0.4757908,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.2803759,0.9284359,0.4285783,0.01606163,0.01606163,-0.2795902,2023-06-22 4:36:35 PM,True,0,1
handR,-0.2072293,0.9663714,0.3974541,0.6588328,0.6588328,0.473166,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.250719,0.9346116,0.4250876,0.02343502,0.02343502,-0.2767508,2023-06-22 4:36:35 PM,True,0,1
handR,-0.1783595,0.9733483,0.392191,0.6622523,0.6622523,0.4589417,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.2053566,0.9453019,0.4192135,0.04305865,0.04305865,-0.2859505,2023-06-22 4:36:35 PM,True,0,1
handR,-0.1349425,0.9855684,0.3821266,0.6612097,0.6612097,0.4265195,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.1607842,0.955132,0.4108047,0.05950988,0.05950988,-0.2722844,2023-06-22 4:36:35 PM,True,0,1
handR,-0.09306573,0.9973153,0.3690757,0.6765453,0.6765453,0.3735878,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.1125923,0.9624845,0.4036631,0.1000141,0.1000141,-0.274347,2023-06-22 4:36:35 PM,True,0,1
handR,-0.04929801,1.004458,0.3558108,0.6648076,0.6648076,0.3322237,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.06561694,0.9651763,0.3946499,0.1447351,0.1447351,-0.2388822,2023-06-22 4:36:35 PM,True,0,1
handR,-0.008790417,1.009171,0.3393174,0.6694436,0.6694436,0.2650459,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,-0.02758045,0.9606101,0.3813137,0.1651086,0.1651086,-0.2133425,2023-06-22 4:36:35 PM,True,0,1
handR,0.0258082,1.009569,0.3225913,0.6737813,0.6737813,0.2322392,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,0.007194161,0.9547305,0.3695314,0.190397,0.190397,-0.2169481,2023-06-22 4:36:35 PM,True,0,1
handR,0.05765823,1.007067,0.308399,0.6576455,0.6576455,0.2233526,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,0.03317952,0.9473407,0.3622835,0.2068954,0.2068954,-0.1920432,2023-06-22 4:36:35 PM,True,0,1
handR,0.08098202,1.004844,0.2988476,0.6589779,0.6589779,0.2086256,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,0.05305713,0.9425113,0.3567005,0.2210045,0.2210045,-0.1867437,2023-06-22 4:36:35 PM,True,0,1
handR,0.09901913,1.003041,0.2918972,0.6522778,0.6522778,0.2035547,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,0.07135516,0.9603202,0.3496742,0.2277177,0.2277177,-0.1854275,2023-06-22 4:36:35 PM,True,0,1
handR,0.1159889,1.003569,0.2839649,0.6525546,0.6525546,0.1880357,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,0.0770676,0.9584953,0.3483804,0.2301331,0.2301331,-0.1739844,2023-06-22 4:36:35 PM,True,0,1
handR,0.1208136,1.004767,0.2820472,0.6569818,0.6569818,0.177767,2023-06-22 4:36:35 PM
handL,-0.03927191,-0.04038429,-0.06413949,-0.450967,-0.450967,0.4447567,2023-06-22 4:36:35 PM
mug1,0.09028813,0.9576821,0.3485052,0.2465919,0.2465919,-0.1682918,2023-06-22 4:36:35 PM,True,0,1
handR,0.1317111,1.0044,0.2806749,0.6490539,0.6490539,0.1698104,2023-06-22 4:36:35 PM
