Participant ID, Condition, Ordering, Block Number, Trial Number, Trial Start Time, Start Mug Positon X, Start Mug Positon Y, Start Mug Positon Z, Pickup Hand Position X, Pickup Hand Position Y, Pickup Hand Position Z, Pickup Hand Rotation X, Pickup Hand Rotation Y, Pickup Hand Rotation Z, Pickup Time,  Drop Mug Positon X, Drop Mug Positon Y, Drop Mug Positon Z, Drop Hand Position X, Drop Hand Position Y, Drop Hand Position Z, Drop Hand Rotation X, Drop Hand Rotation Y, Drop Hand Rotation Z, Drop Time, Target Position X, Target Position Y, Target Position Z
4444,VRTactile_Condition2,BCAD,3,11,2023-06-28 4:51:32 PM,-0.07041334,0.7697885,0.4706094,-0.03097228,0.8152229,0.432909,0.4517048,0.6456321,0.4005351,2023-06-28 4:51:32 PM,0.4081925,0.8095454,0.4525688,0.4007167,0.8689903,0.3980018,0.611901,0.3667729,0.1021121,2023-06-28 4:51:33 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition2,BCAD,3,12,2023-06-28 4:51:34 PM,0.4117514,0.7831787,0.4565078,0.4045518,0.8235449,0.3880809,0.5981596,0.3346671,0.1292101,2023-06-28 4:51:34 PM,-0.09404247,0.7700291,0.4746771,-0.03883461,0.8782256,0.4324944,0.4460301,0.6731415,0.3884849,2023-06-28 4:51:35 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition2,BCAD,3,13,2023-06-28 4:51:35 PM,-0.09402128,0.769712,0.4747733,-0.04748365,0.8169584,0.4368988,0.4517564,0.6143274,0.4151124,2023-06-28 4:51:35 PM,0.4184645,0.7840149,0.4549454,0.4079168,0.854367,0.383924,0.6277435,0.3212234,0.1106588,2023-06-28 4:51:36 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition2,BCAD,3,14,2023-06-28 4:51:37 PM,0.4191726,0.7831219,0.4542977,0.4098153,0.8245234,0.3855046,0.6100087,0.3373617,0.1461932,2023-06-28 4:51:37 PM,-0.09630129,0.7702045,0.4400595,-0.03619729,0.8789666,0.3890608,0.5101272,0.649304,0.3936968,2023-06-28 4:51:38 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition2,BCAD,3,15,2023-06-28 4:51:39 PM,-0.09640153,0.7697121,0.4402626,-0.04663106,0.8105738,0.3882572,0.4732089,0.6186396,0.4198695,2023-06-28 4:51:39 PM,0.4004973,0.7847001,0.447179,0.3787556,0.877216,0.3648654,0.6609142,0.3123109,0.07718077,2023-06-28 4:51:40 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,1,1,2023-06-28 4:51:45 PM,-0.4621025,0.783287,0.4349971,-0.3925586,0.8208724,0.4101568,0.3644305,0.7441598,0.4765266,2023-06-28 4:51:45 PM,0.4238727,0.7839055,0.4352331,0.4158002,0.831594,0.370816,0.6084234,0.3735389,0.2060557,2023-06-28 4:51:46 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,1,2,2023-06-28 4:51:47 PM,0.4234083,0.7830858,0.4355831,0.4135017,0.8242708,0.3802416,0.6481261,0.362467,0.1643632,2023-06-28 4:51:47 PM,-0.427728,0.8037668,0.4316629,-0.3804963,0.8678736,0.4046203,0.4088707,0.718554,0.5293548,2023-06-28 4:51:48 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,1,3,2023-06-28 4:51:49 PM,-0.4294544,0.7833071,0.43024,-0.3701324,0.827938,0.4147347,0.45435,0.6317272,0.5480336,2023-06-28 4:51:49 PM,0.4167266,0.7852076,0.4453186,0.4188619,0.855091,0.384437,0.6764895,0.3310607,0.1738311,2023-06-28 4:51:50 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,1,4,2023-06-28 4:51:51 PM,0.4186456,0.7830875,0.4454346,0.4133473,0.822075,0.3828281,0.6806133,0.3108209,0.160483,2023-06-28 4:51:51 PM,-0.4134885,0.784759,0.4286064,-0.3529103,0.868601,0.4177685,0.4280618,0.6787058,0.5677765,2023-06-28 4:51:52 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,1,5,2023-06-28 4:51:53 PM,-0.4154578,0.7830184,0.4304109,-0.3606386,0.8267534,0.418322,0.3680292,0.680118,0.5876395,2023-06-28 4:51:53 PM,0.4172568,0.8047417,0.4174602,0.4040627,0.8539292,0.3729318,0.6563662,0.3201937,0.22764,2023-06-28 4:51:54 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,2,6,2023-06-28 4:51:55 PM,0.4165025,0.7831165,0.4150868,0.4007668,0.8406131,0.3586295,0.6848531,0.297861,0.1690554,2023-06-28 4:51:55 PM,-0.442982,0.7837417,0.4285292,-0.3789492,0.8669848,0.4114268,0.3801759,0.6568498,0.6314787,2023-06-28 4:51:56 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,2,7,2023-06-28 4:51:56 PM,-0.4430018,0.7833004,0.428115,-0.3722739,0.8266191,0.4122812,0.3497458,0.6588619,0.6095192,2023-06-28 4:51:56 PM,0.4089559,0.7859247,0.4803496,0.3707635,0.8391832,0.3733424,0.7053862,0.2382181,0.1207945,2023-06-28 4:51:58 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,2,8,2023-06-28 4:51:58 PM,0.406008,0.7828296,0.4808905,0.3784392,0.8504369,0.4115875,0.726509,0.2479215,0.1458521,2023-06-28 4:51:58 PM,-0.4411958,0.7907857,0.4321181,-0.3740214,0.8807474,0.4159458,0.3631433,0.6337352,0.6787815,2023-06-28 4:51:59 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,2,9,2023-06-28 4:52:00 PM,-0.4506611,0.7832882,0.4384545,-0.381191,0.854107,0.4278946,0.3537283,0.6629003,0.6198479,2023-06-28 4:52:00 PM,0.3759016,0.783332,0.4453616,0.3840669,0.8337478,0.3727301,0.7158492,0.2495624,0.2213594,2023-06-28 4:52:01 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,2,10,2023-06-28 4:52:02 PM,0.3753742,0.7828066,0.4444985,0.3603576,0.8554819,0.3834819,0.6968331,0.3118758,0.1488619,2023-06-28 4:52:02 PM,-0.08416222,0.780449,0.4715719,-0.04485558,0.9275996,0.4107318,0.5674314,0.618099,0.4498328,2023-06-28 4:52:03 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,3,11,2023-06-28 4:52:04 PM,-0.08517708,0.7697008,0.4782562,-0.04221405,0.8298164,0.4447781,0.4975117,0.5722018,0.4618753,2023-06-28 4:52:04 PM,0.4119549,0.7897356,0.4245896,0.4024561,0.8871139,0.3723213,0.6937199,0.3758284,0.1407891,2023-06-28 4:52:04 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,3,12,2023-06-28 4:52:05 PM,0.4182765,0.7830869,0.4322749,0.4024069,0.8428333,0.3779703,0.6544933,0.3312598,0.1590867,2023-06-28 4:52:05 PM,-0.0185851,0.7698232,0.4452208,0.02015955,0.8533894,0.3975143,0.4849143,0.6350071,0.4472267,2023-06-28 4:52:06 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,3,13,2023-06-28 4:52:07 PM,-0.01839952,0.769713,0.4451338,0.01270673,0.8171169,0.3998154,0.4974628,0.5816139,0.4317735,2023-06-28 4:52:07 PM,0.4275706,0.788196,0.4293597,0.4048997,0.8502859,0.3825718,0.6470796,0.3584076,0.222076,2023-06-28 4:52:08 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,3,14,2023-06-28 4:52:09 PM,0.431612,0.7830852,0.4290214,0.4155457,0.8322012,0.3777239,0.6544492,0.3093761,0.188447,2023-06-28 4:52:09 PM,-0.04426445,0.7675303,0.4359404,-0.01035627,0.887837,0.393668,0.5207415,0.6234052,0.4702782,2023-06-28 4:52:10 PM,0.4233,0.7492,0.4399
4444,VRTactile_Condition1,BCAD,3,15,2023-06-28 4:52:10 PM,-0.04911712,0.7697629,0.4472641,-0.02922598,0.8063046,0.40486,0.4890779,0.5609016,0.4644014,2023-06-28 4:52:10 PM,0.4147757,0.7860832,0.4338347,0.3899237,0.8625337,0.3857444,0.6604947,0.347063,0.1214627,2023-06-28 4:52:11 PM,0.4233,0.7492,0.4399
